timestamp,source_domain,source_type,plant_id,plant_name,metric_code,metric_role,value,unit,scenario_tag,quality_grade,data_use,native_frequency_min
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,82.325,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.027,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1260.223,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.45,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.112,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:00:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.09,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,76.598,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,33.42,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,750.6,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.4,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.087,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:02:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.11,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,73.796,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,985.699,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.4,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.081,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:04:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.11,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,75.523,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1410.721,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.2,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.062,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:06:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.09,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,74.262,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.064,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1129.143,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.2,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.093,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:08:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.09,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,74.279,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.574,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1244.319,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.2,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.081,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:10:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.09,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,76.205,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.846,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1435.348,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.13,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.106,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:12:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.07,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,78.191,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.208,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1460.624,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.13,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.112,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:14:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.07,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,75.384,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,230.686,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.398,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1001.226,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.32,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.106,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:16:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,73.897,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.845,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1105.194,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.32,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.055,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:18:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,73.004,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.03,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1149.658,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.32,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.055,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:20:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:22:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,72.765,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 00:22:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
